Unit,PlotID,Block,Treatment,Plot,Tree Number,Species,DBH21,DBH22
7,3-T-3,3,T,3,3749,ABBA,10.8,11.3
7,3-T-3,3,T,3,3750,ABBA,20.9,21.3
7,3-T-3,3,T,3,3751,ABBA,13.5,13.6
7,3-T-3,3,T,3,3752,ABBA,17.4,17.7
7,3-T-3,3,T,3,3753,ABBA,12.2,12.6
7,3-T-3,3,T,3,3754,ABBA,17.1,17.3
7,3-T-3,3,T,3,3756,ABBA,16.8,16.7
7,3-T-3,3,T,3,3757,ABBA,18.5,19.1
7,3-T-3,3,T,3,3758,ABBA,12.9,13.2
7,3-T-3,3,T,3,3759,ABBA,13.9,13.3
7,3-T-3,3,T,3,3760,ABBA,12.5,14
7,3-T-3,3,T,3,3761,ABBA,17.5,18
7,3-T-3,3,T,3,3762,ABBA,11.5,12
7,3-T-3,3,T,3,3763,ABBA,13.7,14.1
7,3-T-3,3,T,3,3764,ABBA,10.6,10.8
7,3-T-3,3,T,3,3766,ABBA,12.5,11.1
7,3-T-3,3,T,3,3767,ABBA,10.8,12.6
7,3-T-3,3,T,3,3768,ABBA,13.9,14.5
7,3-T-3,3,T,3,3769,ABBA,14.5,14.7
7,3-T-3,3,T,3,3770,ABBA,12.8,13
7,3-T-3,3,T,3,3771,ABBA,14.5,15.2
7,3-T-3,3,T,3,3772,ABBA,14,14.7
7,3-T-3,3,T,3,3773,ABBA,16.7,18
7,3-T-3,3,T,3,3774,ABBA,10.6,10.8
7,3-T-3,3,T,3,3775,ABBA,16.5,15.5
7,3-T-3,3,T,3,3776,ABBA,12.8,13.1
7,3-T-3,3,T,3,3779,ABBA,12,12.2
7,3-T-3,3,T,3,3783,ABBA,16,16.1
7,3-T-3,3,T,3,3796,PIRU,19.1,19.9
7,3-T-3,3,T,3,3795,PIRU,19.6,20.5
7,3-T-4,3,T,4,3698,ABBA,15.8,15.8
7,3-T-4,3,T,4,3700,ABBA,15.5,20.6
7,3-T-4,3,T,4,3806,PIRU,20.2,20.3
7,3-T-4,3,T,4,3807,ABBA,12.8,13
7,3-T-4,3,T,4,3808,PIRU,23.5,24.3
7,3-T-4,3,T,4,3809,ABBA,25.7,26.3
7,3-T-4,3,T,4,3810,ABBA,14.4,14.6
7,3-T-4,3,T,4,3811,PIRU,11.3,11.9
7,3-T-4,3,T,4,3812,ABBA,14.9,14.6
7,3-T-4,3,T,4,3813,PIRU,28.6,23
7,3-T-4,3,T,4,3814,PIRU,21.8,22.1
7,3-T-4,3,T,4,3815,PIRU,24.3,25.4
7,3-T-4,3,T,4,3816,ABBA,12.9,13.2
7,3-T-4,3,T,4,3817,ABBA,14.4,20
7,3-T-4,3,T,4,3819,ABBA,22.2,22.5
7,3-T-4,3,T,4,3820,ABBA,12.4,12.6
7,3-T-4,3,T,4,3822,ABBA,19.7,20.7
7,3-T-4,3,T,4,3823,ABBA,13.6,14
7,3-T-4,3,T,4,3824,PIRU,14.8,15.3
7,3-T-4,3,T,4,3825,ABBA,10.5,11
7,3-T-4,3,T,4,3831,PIRU,22.1,23
7,3-T-5,3,T,5,3743,PIRU,23.5,22.1
7,3-T-5,3,T,5,3744,ABBA,19.7,20.1
7,3-T-5,3,T,5,3745,PIRU,26.3,27.7
7,3-T-5,3,T,5,3746,ABBA,18.7,18.6
7,3-T-5,3,T,5,3747,PIRU,15.4,16.1
7,3-T-5,3,T,5,3748,ABBA,12.1,12.8
7,3-T-5,3,T,5,3749,ABBA,15.8,16.4
7,3-T-5,3,T,5,3750,ABBA,14.5,15.2
7,3-T-5,3,T,5,3751,ABBA,18,18.4
7,3-T-5,3,T,5,3752,ABBA,12.9,13.1
7,3-T-5,3,T,5,3753,ABBA,11,11
7,3-T-5,3,T,5,3754,ABBA,15.3,15.7
7,3-T-5,3,T,5,3755,ABBA,17.1,16.2
7,3-T-5,3,T,5,3756,ABBA,17.2,17.7
7,3-T-5,3,T,5,3757,ABBA,14.6,14.9
7,3-T-5,3,T,5,3758,ABBA,14.9,15
7,3-T-5,3,T,5,3759,ABBA,15.1,15.6
7,3-T-5,3,T,5,3760,LALA,21.4,21.9
7,3-T-5,3,T,5,3761,PIRU,16.8,17.1
7,3-T-5,3,T,5,3763,ABBA,15.1,15.8
7,3-T-5,3,T,5,3764,ABBA,10.6,10.9
7,3-T-5,3,T,5,3765,PIRU,16.6,17.1
7,3-T-5,3,T,5,3766,ABBA,15.6,16
7,3-T-5,3,T,5,3767,ABBA,18,19
7,3-T-5,3,T,5,3768,ABBA,15.1,15.1
7,3-T-5,3,T,5,3769,ABBA,17.4,17.8
7,3-T-5,3,T,5,3770,ABBA,11.9,11.8
7,3-T-5,3,T,5,3771,ABBA,14,14.3
7,3-T-5,3,T,5,3772,ABBA,10.3,10.5
7,3-T-5,3,T,5,3773,ABBA,14.5,14.8
7,3-T-5,3,T,5,3774,ABBA,11.8,12
7,3-T-5,3,T,5,3775,ABBA,10.7,11
7,3-T-5,3,T,5,3776,ABBA,19.2,19.8
7,3-T-5,3,T,5,3777,ABBA,13.8,13.9
7,3-T-5,3,T,5,3778,ABBA,14.8,15.1
7,3-T-5,3,T,5,3779,ABBA,11.8,12.1
7,3-T-5,3,T,5,3780,ABBA,13.9,14.3
7,3-T-5,3,T,5,3781,ABBA,12.3,12.7
7,3-T-5,3,T,5,3782,PIRU,20.4,21.1
7,3-T-5,3,T,5,3783,PIRU,15.4,16.1
7,3-T-6,3,T,6,3479,ABBA,25.9,26.4
7,3-T-6,3,T,6,3480,ABBA,20.2,20
7,3-T-6,3,T,6,3481,ABBA,22.6,17
7,3-T-6,3,T,6,3483,ABBA,16.1,17.2
7,3-T-6,3,T,6,3484,ABBA,16.9,16.8
7,3-T-6,3,T,6,3485,ABBA,17.1,17.5
7,3-T-6,3,T,6,3486,ABBA,20.8,21.3
7,3-T-6,3,T,6,3487,ABBA,15,15.3
7,3-T-6,3,T,6,3488,ABBA,18.8,19
7,3-T-6,3,T,6,3490,ABBA,10.5,10.4
7,3-T-6,3,T,6,3491,ABBA,15.6,16.7
7,3-T-6,3,T,6,3492,PRSE,13.1,13.4
7,3-T-6,3,T,6,3493,ABBA,19.3,19.6
7,3-T-6,3,T,6,3494,ABBA,20.9,21.3
7,3-T-6,3,T,6,3495,ABBA,18.4,18.7
7,3-T-6,3,T,6,3496,ABBA,12.9,13
7,3-T-6,3,T,6,3498,ABBA,10.8,11.5
7,3-T-6,3,T,6,3500,ABBA,16.2,16.5
7,3-T-6,3,T,6,9901,ABBA,20.6,20.7
7,3-T-6,3,T,6,9904,PIRU,19,20
7,3-T-6,3,T,6,9905,ABBA,20.7,21
7,3-T-6,3,T,6,9907,ABBA,14.9,15.5
7,3-T-6,3,T,6,9909,ABBA,15.3,15.4
7,3-T-6,3,T,6,9910,ABBA,17.8,18.5
7,3-T-6,3,T,6,9911,ABBA,16,15.3
7,3-T-6,3,T,6,9912,ABBA,12.6,12.7
7,3-T-6,3,T,6,9913,PIRU,32.2,33.6
7,3-T-6,3,T,6,9914,ABBA,17.5,17.3
7,3-T-6,3,T,6,9915,ABBA,16.9,16.5
7,3-T-6,3,T,6,9916,ABBA,27,27.5
7,3-T-6,3,T,6,9917,ABBA,13.2,12.8
7,3-T-6,3,T,6,9918,ABBA,10.2,10.2
7,3-T-6,3,T,6,9919,PIRU,24.9,25.4
7,3-T-6,3,T,6,9920,ABBA,14.2,14.6
7,3-T-6,3,T,6,9921,ABBA,16.4,16.5
7,3-T-6,3,T,6,9922,ABBA,15.1,16.2
7,3-T-6,3,T,6,9923,ABBA,14.2,14.3
7,3-T-6,3,T,6,9924,ABBA,11,11.3
7,3-T-6,3,T,6,9925,ABBA,18.1,18.2
7,3-T-6,3,T,6,9926,ABBA,21.8,22.4
7,3-T-6,3,T,6,9927,ABBA,19.7,20.4
7,3-T-6,3,T,6,9928,ABBA,18.7,19.7
7,3-T-7,3,T,7,3716,ABBA,24.6,25.6
7,3-T-7,3,T,7,3717,ABBA,17.9,18.5
7,3-T-7,3,T,7,3722,ABBA,22.6,23.1
7,3-T-7,3,T,7,3723,ABBA,30.6,30.8
7,3-T-7,3,T,7,3724,ABBA,16.8,16.5
7,3-T-7,3,T,7,3725,ABBA,16.2,16.6
7,3-T-7,3,T,7,3731,ABBA,13.3,14.2
7,3-T-7,3,T,7,3734,PIRU,17.3,18
7,3-T-7,3,T,7,3735,LALA,10.2,10.4
7,3-T-7,3,T,7,3736,LALA,11.4,14
7,3-T-7,3,T,7,3739,ABBA,12.2,12.4
7,3-T-9,3,T,9,3601,ABBA,17.4,18.2
7,3-T-9,3,T,9,3602,ABBA,13.4,14.9
7,3-T-9,3,T,9,3604,ABBA,16.5,17.3
7,3-T-9,3,T,9,3605,ABBA,13.5,14.4
7,3-T-9,3,T,9,3606,ABBA,14.7,15.2
7,3-T-9,3,T,9,3607,ABBA,14.3,14.6
7,3-T-9,3,T,9,3609,ABBA,13.7,14.5
7,3-T-9,3,T,9,3610,ABBA,15.9,15.8
7,3-T-9,3,T,9,3611,ABBA,15.2,15.7
7,3-T-9,3,T,9,3612,ABBA,14.2,14.8
7,3-T-9,3,T,9,3613,ABBA,17.1,17.6
7,3-T-9,3,T,9,3614,ABBA,21.3,22.1
7,3-T-9,3,T,9,3615,ABBA,16.4,17.1
7,3-T-9,3,T,9,3616,ABBA,11.2,11.5
7,3-T-9,3,T,9,3617,ABBA,16,17
7,3-T-9,3,T,9,3618,PIRU,19.5,21.5
7,3-T-9,3,T,9,3619,ABBA,11.2,11.7
7,3-T-9,3,T,9,3620,ABBA,13,13.4
7,3-T-9,3,T,9,3621,ABBA,15,15.3
7,3-T-9,3,T,9,3625,ABBA,17.8,18.1
7,3-T-9,3,T,9,3626,ABBA,10.9,11.3
7,3-T-9,3,T,9,3627,ABBA,12.3,12.7
7,3-T-9,3,T,9,3628,PIRU,24.4,24.9
7,3-T-9,3,T,9,3629,ABBA,13.2,13.6
7,3-T-9,3,T,9,3630,ABBA,16.4,16.5
7,3-T-9,3,T,9,3631,ABBA,18.5,18.8
7,3-T-9,3,T,9,3632,ABBA,16,17.2
7,3-T-9,3,T,9,3633,ABBA,11.3,11.8
7,3-T-9,3,T,9,3634,ABBA,16.2,16.5
7,3-T-9,3,T,9,3635,ABBA,12.4,13
7,3-T-9,3,T,9,3636,ABBA,12.2,13.7
7,3-T-9,3,T,9,3637,ABBA,16.5,16.7
7,3-T-9,3,T,9,3638,ABBA,13.5,13.9
7,3-T-9,3,T,9,3639,ABBA,14.2,14.7
7,3-T-9,3,T,9,3640,ABBA,12.2,12.6
7,3-T-9,3,T,9,3641,ABBA,17.9,18.1
7,3-T-9,3,T,9,3642,PIRU,16.5,17.2
7,3-T-9,3,T,9,3643,ABBA,12.6,12.7
7,3-T-9,3,T,9,3644,ABBA,14.9,15.8
7,3-T-9,3,T,9,3645,ABBA,16.7,16.9
7,3-T-9,3,T,9,3646,ABBA,17.7,19
7,3-T-9,3,T,9,3647,ABBA,17.5,17.6
7,3-T-9,3,T,9,3648,ABBA,15,14.7
7,3-T-9,3,T,9,3649,PIRU,17.2,17.4
7,3-T-9,3,T,9,3650,ABBA,14.7,15.2
7,3-T-9,3,T,9,3651,ABBA,10.7,10.8
7,3-T-10,3,T,10,3705,LALA,15.5,16.3
7,3-T-10,3,T,10,3706,LALA,12.8,13.6
7,3-T-10,3,T,10,3707,LALA,10.5,10.7
7,3-T-10,3,T,10,3712,ABBA,14.3,15.1
7,3-T-10,3,T,10,3713,ABBA,19.8,20.2
7,3-T-10,3,T,10,3714,LALA,11.1,11.7
8,3-P-1,3,P,1,4411,ABBA,11.9,12.3
8,3-P-1,3,P,1,4413,ABBA,19.6,20
8,3-P-1,3,P,1,4415,ABBA,10.5,10.6
8,3-P-1,3,P,1,4417,ABBA,10.3,10.4
8,3-P-1,3,P,1,4418,ABBA,10.9,11.1
8,3-P-1,3,P,1,4420,ACRU,40,41.9
8,3-P-1,3,P,1,4421,ABBA,10.2,10.4
8,3-P-1,3,P,1,4422,ABBA,11.8,12.4
8,3-P-1,3,P,1,4423,ABBA,15.2,15.8
8,3-P-1,3,P,1,4424,ACRU,38.2,31.1
8,3-P-1,3,P,1,4425,ABBA,16.4,16.7
8,3-P-1,3,P,1,4426,BEAL,62.4,60.9
8,3-P-1,3,P,1,4427,ABBA,12.8,13.1
8,3-P-1,3,P,1,4430,PIRU,25.1,24.6
8,3-P-2,3,P,2,4218,BEPA,12.7,13
8,3-P-2,3,P,2,4219,BEAL,14.1,14.5
8,3-P-2,3,P,2,4220,BEAL,13,13.5
8,3-P-2,3,P,2,4221,BEAL,11.6,11.5
8,3-P-2,3,P,2,4222,ABBA,12.5,12.6
8,3-P-2,3,P,2,4223,PIRU,19.6,20.6
8,3-P-2,3,P,2,4224,ACRU,23.8,24.2
8,3-P-2,3,P,2,4225,PIRU,25.9,26.7
8,3-P-2,3,P,2,4226,BEAL,12.5,13.4
8,3-P-2,3,P,2,4227,ABBA,10.4,10.5
8,3-P-2,3,P,2,4229,ABBA,11.2,11.8
8,3-P-2,3,P,2,4230,ABBA,11.7,12.2
8,3-P-2,3,P,2,4231,ABBA,15.6,16.3
8,3-P-2,3,P,2,4232,ABBA,13.3,13.6
8,3-P-2,3,P,2,4233,ABBA,16.4,16.3
8,3-P-2,3,P,2,4234,ABBA,15,15.4
8,3-P-2,3,P,2,4235,ABBA,11,11.5
8,3-P-2,3,P,2,4236,PIRU,23.8,24.7
8,3-P-2,3,P,2,4237,ACRU,35.5,37
8,3-P-2,3,P,2,4238,ACRU,10.3,10.4
8,3-P-2,3,P,2,4239,ACRU,12.8,13.4
8,3-P-2,3,P,2,4240,ACRU,10.3,10.5
8,3-P-2,3,P,2,4241,ABBA,10.5,10.9
8,3-P-2,3,P,2,4441,ABBA,12.4,12.4
8,3-P-2,3,P,2,4442,BEAL,10.9,11.3
8,3-P-2,3,P,2,4445,BEAL,11.3,11.5
8,3-P-2,3,P,2,4444,ABBA,13.3,13.9
8,3-P-2,3,P,2,4446,BECO,10.5,10.7
8,3-P-2,3,P,2,4447,ABBA,12.3,12.6
8,3-P-2,3,P,2,4448,ABBA,14.9,15.5
8,3-P-2,3,P,2,4449,ABBA,10.8,11
8,3-P-2,3,P,2,4450,ABBA,11.5,12
8,3-P-3,3,P,3,1598,ABBA,13.2,13.4
8,3-P-3,3,P,3,1599,THOC,46.8,47.5
8,3-P-3,3,P,3,1600,PIST,20.6,21.9
8,3-P-3,3,P,3,3395,ABBA,14.9,15.5
8,3-P-3,3,P,3,3397,ABBA,18.7,19.2
8,3-P-3,3,P,3,3397,ABBA,14.1,14.8
8,3-P-3,3,P,3,3398,ABBA,10.5,10.8
8,3-P-3,3,P,3,3399,ABBA,23.6,23.8
8,3-P-3,3,P,3,3400,ABBA,17,17.4
8,3-P-3,3,P,3,1591,ABBA,15.6,16.3
8,3-P-3,3,P,3,1592,ABBA,24.2,24.5
8,3-P-3,3,P,3,1593,ABBA,14.2,14.6
8,3-P-3,3,P,3,1594,PIRU,15.8,16.2
8,3-P-3,3,P,3,1595,ABBA,11.4,11.8
8,3-P-3,3,P,3,1596,ABBA,16.1,16.5
8,3-P-3,3,P,3,1597,ABBA,28.6,28.8
8,3-P-3,3,P,3,4202,ABBA,14,14.2
8,3-P-3,3,P,3,4203,ABBA,17,17.4
8,3-P-3,3,P,3,4204,ABBA,18.4,18.6
8,3-P-3,3,P,3,4205,ABBA,12.5,12.9
8,3-P-3,3,P,3,4206,ABBA,16.3,16.5
8,3-P-3,3,P,3,4207,ABBA,17.5,17.8
8,3-P-3,3,P,3,4208,ABBA,15,15.1
8,3-P-3,3,P,3,4209,ABBA,18.4,18.7
8,3-P-3,3,P,3,4210,ABBA,15.4,15.7
8,3-P-3,3,P,3,4212,ABBA,15.5,15.9
8,3-P-3,3,P,3,4213,PIRU,25,24.8
8,3-P-3,3,P,3,4214,ABBA,16.4,16.9
8,3-P-3,3,P,3,4215,ABBA,12.6,13.2
8,3-P-3,3,P,3,4216,PIRU,23.2,23.5
8,3-P-3,3,P,3,4217,ABBA,20.3,20.8
8,3-P-4,3,P,4,3353,ABBA,18.6,19.1
8,3-P-4,3,P,4,3354,ABBA,15.4,15.8
8,3-P-4,3,P,4,3355,ABBA,13.8,14
8,3-P-4,3,P,4,3356,ABBA,15.3,15.5
8,3-P-4,3,P,4,3357,ABBA,11.5,11.8
8,3-P-4,3,P,4,3358,ABBA,17.9,18
8,3-P-4,3,P,4,3359,ABBA,11,11.3
8,3-P-4,3,P,4,3361,ABBA,13.8,14.6
8,3-P-4,3,P,4,3362,ABBA,11.8,11.9
8,3-P-4,3,P,4,3363,ABBA,17.2,17
8,3-P-4,3,P,4,3364,ABBA,12.7,13.3
8,3-P-4,3,P,4,3365,ABBA,15.4,15.8
8,3-P-4,3,P,4,3366,ABBA,16,16.7
8,3-P-4,3,P,4,3367,ABBA,19,19.3
8,3-P-4,3,P,4,3368,ABBA,13.7,13.7
8,3-P-4,3,P,4,3370,ABBA,16,15.7
8,3-P-4,3,P,4,3371,ABBA,15.9,16.5
8,3-P-4,3,P,4,3372,ABBA,13.3,13.7
8,3-P-4,3,P,4,3373,ABBA,12.9,13
8,3-P-4,3,P,4,3374,ABBA,11.5,12
8,3-P-4,3,P,4,3375,ABBA,13.3,13.6
8,3-P-4,3,P,4,3376,ABBA,13,13.5
8,3-P-4,3,P,4,3377,ABBA,10.6,11
8,3-P-4,3,P,4,3378,PIRU,22.7,23
8,3-P-4,3,P,4,3379,ABBA,15.4,16.1
8,3-P-4,3,P,4,3380,PIRU,19.6,20.3
8,3-P-4,3,P,4,3381,ABBA,13.1,13.1
8,3-P-4,3,P,4,3382,ABBA,18.6,18.9
8,3-P-4,3,P,4,3383,ABBA,15.4,15.7
8,3-P-4,3,P,4,3384,ABBA,15.4,15.8
8,3-P-4,3,P,4,3385,ABBA,14.9,15.5
8,3-P-4,3,P,4,3386,ABBA,11.9,12
8,3-P-4,3,P,4,3387,ABBA,10.6,10.9
8,3-P-4,3,P,4,3388,ABBA,15.7,15.6
8,3-P-4,3,P,4,3391,ABBA,14.2,14.5
8,3-P-4,3,P,4,3392,ABBA,14.6,14.9
8,3-P-4,3,P,4,3393,ABBA,13.6,13.6
8,3-P-4,3,P,4,3394,ABBA,11.9,12.2
8,3-P-5,3,P,5,3852,ABBA,18.5,19
8,3-P-5,3,P,5,3858,ABBA,21.6,22
8,3-P-5,3,P,5,3860,ABBA,17.5,18.4
8,3-P-5,3,P,5,3866,PIRU,22.2,22.4
8,3-P-5,3,P,5,3870,ABBA,12.1,12.2
8,3-P-5,3,P,5,3874,ABBA,16.5,16.7
8,3-P-5,3,P,5,3876,ABBA,16,16.4
8,3-P-5,3,P,5,3877,ABBA,17.2,17.5
8,3-P-5,3,P,5,3878,ABBA,16.1,16.1
8,3-P-5,3,P,5,3879,ABBA,11.8,11.9
8,3-P-5,3,P,5,3880,ABBA,14,14.4
8,3-P-5,3,P,5,3881,ABBA,12.6,12.3
8,3-P-5,3,P,5,3882,ABBA,10.8,11.3
8,3-P-5,3,P,5,3883,ABBA,11.1,11.5
8,3-P-5,3,P,5,3886,PIRU,17,17.5
8,3-P-5,3,P,5,3891,PIRU,17.5,17.8
8,3-P-5,3,P,5,3892,PIRU,17.3,17.7
8,3-P-5,3,P,5,3893,PIRU,20.1,21
8,3-P-5,3,P,5,3894,ABBA,14.6,14.8
8,3-P-5,3,P,5,3895,ABBA,11,11.3
8,3-P-5,3,P,5,3896,PIRU,19.8,20.3
8,3-P-5,3,P,5,3897,ABBA,13.5,13.4
8,3-P-5,3,P,5,3900,ABBA,12.7,13.3
8,3-P-6,3,P,6,3501,ABBA,18.9,19.2
8,3-P-6,3,P,6,3503,ABBA,16.2,16.3
8,3-P-6,3,P,6,3509,ABBA,22.5,22.5
8,3-P-6,3,P,6,3510,ABBA,23.5,22.5
8,3-P-6,3,P,6,3511,ABBA,18.6,18.9
8,3-P-6,3,P,6,3512,ABBA,18.2,18.6
8,3-P-6,3,P,6,3513,ABBA,14.7,15
8,3-P-6,3,P,6,3524,ABBA,14.9,15.4
8,3-P-6,3,P,6,3525,ABBA,14,14.4
8,3-P-6,3,P,6,3538,ABBA,17.6,18
8,3-P-6,3,P,6,3541,ABBA,15.9,16.4
8,3-P-6,3,P,6,3544,ABBA,14,14.4
8,3-P-6,3,P,6,3545,ABBA,10.8,11
8,3-P-6,3,P,6,3546,ABBA,22.4,34
8,3-P-6,3,P,6,3551,ABBA,14.7,15.3
8,3-P-7,3,P,7,3316,ABBA,15,15.5
8,3-P-7,3,P,7,3320,ABBA,12.7,12.9
8,3-P-7,3,P,7,3321,ABBA,13.5,14.2
8,3-P-7,3,P,7,3322,ABBA,13.1,13.6
8,3-P-7,3,P,7,3323,ABBA,16.3,16.6
8,3-P-7,3,P,7,3324,ABBA,13.1,13.5
8,3-P-7,3,P,7,3325,ABBA,14.5,14.4
8,3-P-7,3,P,7,3326,ABBA,14.7,14.8
8,3-P-7,3,P,7,3327,ABBA,16.5,16.9
8,3-P-7,3,P,7,3328,ABBA,12.1,11.6
8,3-P-7,3,P,7,3329,ABBA,12.3,12.4
8,3-P-7,3,P,7,3330,ABBA,15,13.5
8,3-P-7,3,P,7,3331,ABBA,12.6,13.4
8,3-P-7,3,P,7,3332,ABBA,10.9,11.1
8,3-P-7,3,P,7,3333,ABBA,17.5,18
8,3-P-7,3,P,7,3334,ABBA,14.1,14
8,3-P-7,3,P,7,3335,ABBA,11.1,11.3
8,3-P-7,3,P,7,3336,LALA,12.8,13.5
8,3-P-7,3,P,7,3337,ABBA,11.4,11.7
8,3-P-7,3,P,7,3338,ABBA,11.5,11.8
8,3-P-7,3,P,7,3339,ABBA,11.3,11.7
8,3-P-7,3,P,7,3340,ABBA,11.3,11.5
8,3-P-7,3,P,7,3341,ABBA,12.2,12.2
8,3-P-7,3,P,7,3342,ABBA,13.1,13.1
8,3-P-7,3,P,7,3344,ABBA,14.4,14.2
8,3-P-7,3,P,7,3345,PIRU,13.6,14
8,3-P-7,3,P,7,3349,ABBA,18.5,18.6
8,3-P-7,3,P,7,3350,PIRU,19.3,19.6
8,3-P-7,3,P,7,3352,ABBA,12.2,12.8
8,3-P-8,3,P,8,1274,ABBA,10.2,10.6
8,3-P-8,3,P,8,1275,PIRU,17.6,18.4
8,3-P-8,3,P,8,1276,PIRU,13.5,13.6
8,3-P-8,3,P,8,1277,ABBA,11.7,12.4
8,3-P-8,3,P,8,1278,ABBA,12.8,13
8,3-P-8,3,P,8,1279,ABBA,11.1,11.2
8,3-P-8,3,P,8,1280,ABBA,10.5,10.8
8,3-P-8,3,P,8,1281,LALA,15.2,15.9
8,3-P-8,3,P,8,1282,ABBA,14.6,15.1
8,3-P-8,3,P,8,1283,ABBA,14.2,14.5
8,3-P-8,3,P,8,1284,ABBA,14.7,15.3
8,3-P-8,3,P,8,1285,ABBA,11.1,11.1
8,3-P-8,3,P,8,1286,ABBA,10.8,10.9
8,3-P-8,3,P,8,1288,ABBA,13.1,13.2
8,3-P-8,3,P,8,1289,ABBA,16,16.1
8,3-P-8,3,P,8,1290,ABBA,16,15.6
8,3-P-8,3,P,8,1291,ABBA,10.5,10.9
8,3-P-8,3,P,8,1292,ABBA,15,18.9
8,3-P-8,3,P,8,1293,ABBA,12.8,12.3
8,3-P-8,3,P,8,1294,ABBA,19.6,21.5
8,3-P-8,3,P,8,1295,ABBA,21,25.8
8,3-P-8,3,P,8,1296,ABBA,17.2,17.7
8,3-P-8,3,P,8,1297,ABBA,13.5,13.3
8,3-P-8,3,P,8,1298,PIRU,24,24.6
8,3-P-8,3,P,8,1299,ABBA,13,18.9
8,3-P-8,3,P,8,1300,ABBA,11.6,14.8
8,3-P-8,3,P,8,3301,ABBA,18.9,27
8,3-P-8,3,P,8,3302,ABBA,12.8,16.7
8,3-P-8,3,P,8,3303,ABBA,17.8,23.6
8,3-P-8,3,P,8,3304,PIRU,18,18.7
8,3-P-8,3,P,8,3305,ABBA,14.7,15.1
8,3-P-8,3,P,8,3307,ABBA,14.5,15.1
8,3-P-8,3,P,8,3309,ABBA,10.2,10.5
8,3-P-8,3,P,8,3310,ABBA,13.6,14.4
8,3-P-8,3,P,8,3311,ABBA,13.9,19.6
8,3-P-8,3,P,8,3312,ABBA,18.6,26
8,3-P-8,3,P,8,3308,ABBA,12.7,14
8,3-P-8,3,P,8,3314,ABBA,11.9,11.9
8,3-P-8,3,P,8,3315,ABBA,13.6,13.9
8,3-P-9,3,P,9,3787,PIRU,17.6,17.7
8,3-P-9,3,P,9,3788,ABBA,12.8,13
8,3-P-9,3,P,9,3789,PIRU,14.4,14.9
8,3-P-9,3,P,9,3793,PIRU,23,23.6
8,3-P-9,3,P,9,3834,ABBA,15.2,15.3
8,3-P-9,3,P,9,3835,PIRU,18,18.2
8,3-P-9,3,P,9,3836,ABBA,19.8,20.5
8,3-P-9,3,P,9,3840,PIRU,16.4,16.7
8,3-P-9,3,P,9,3850,ABBA,17.7,18.2
8,3-P-9,3,P,9,3851,ABBA,16.1,16.5
8,3-P-10,3,P,10,1245,ABBA,13.3,13.4
8,3-P-10,3,P,10,1246,ABBA,22.8,23.8
8,3-P-10,3,P,10,1251,PIRU,26.4,27.2
8,3-P-10,3,P,10,1252,ABBA,19.8,20.7
8,3-P-10,3,P,10,1253,PIRU,21.1,21.6
8,3-P-10,3,P,10,1254,ABBA,13.5,15
8,3-P-10,3,P,10,1258,ABBA,18,18.7
8,3-P-10,3,P,10,1259,LALA,12,12.3
8,3-P-10,3,P,10,1260,ABBA,12.9,13.2
8,3-P-10,3,P,10,1261,LALA,13.7,14.4
8,3-P-10,3,P,10,1262,ABBA,10.6,11
8,3-P-10,3,P,10,1263,ABBA,19,20
8,3-P-10,3,P,10,1264,PIRU,10.2,10.9
9,3-C-1,3,C,1,4243,ABBA,12.5,12.8
9,3-C-1,3,C,1,4244,ABBA,20.4,21.2
9,3-C-1,3,C,1,4247,ABBA,17.8,18.2
9,3-C-1,3,C,1,4248,ABBA,20,20.7
9,3-C-1,3,C,1,4249,ABBA,11.8,12
9,3-C-1,3,C,1,4250,ABBA,15.5,16.2
9,3-C-1,3,C,1,4251,ABBA,12.8,13.4
9,3-C-1,3,C,1,4252,ABBA,10.4,10.8
9,3-C-1,3,C,1,4253,ABBA,17.7,18.4
9,3-C-1,3,C,1,4254,ABBA,15.3,15.7
9,3-C-1,3,C,1,4255,ABBA,12.8,13.7
9,3-C-1,3,C,1,4256,ABBA,15.9,16.7
9,3-C-1,3,C,1,4257,ABBA,13.5,14.4
9,3-C-1,3,C,1,4258,ABBA,21,21.9
9,3-C-1,3,C,1,4259,ABBA,12.7,13.2
9,3-C-1,3,C,1,4260,ABBA,13.3,13.9
9,3-C-1,3,C,1,4261,ABBA,15,15.7
9,3-C-1,3,C,1,4262,ABBA,13,13.3
9,3-C-1,3,C,1,4263,ABBA,17,18.2
9,3-C-1,3,C,1,4264,PIRU,25.5,26.9
9,3-C-1,3,C,1,4265,ABBA,18.5,19
9,3-C-1,3,C,1,4266,ABBA,24.1,25.6
9,3-C-1,3,C,1,4267,ABBA,13.4,13.9
9,3-C-1,3,C,1,4268,ABBA,22.1,22.5
9,3-C-1,3,C,1,4269,ABBA,18.4,18.7
9,3-C-1,3,C,1,4270,ABBA,15.7,16.3
9,3-C-1,3,C,1,4271,ABBA,19.1,19.9
9,3-C-1,3,C,1,4272,ABBA,18.4,19.1
9,3-C-1,3,C,1,4273,ABBA,20.5,21.6
9,3-C-1,3,C,1,4274,ABBA,22.4,23.8
9,3-C-1,3,C,1,4275,ABBA,15.9,16.8
9,3-C-1,3,C,1,4276,ABBA,17.1,18.1
9,3-C-1,3,C,1,4277,ABBA,12.8,13.2
